@relation 'R_data_frame-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-6,8,11-12-fr.unice.i3s.rockflows.experiments.weka.CfsSubsetFilter'

@attribute V2 numeric
@attribute V3 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V8 numeric
@attribute V11 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.2,0.28,0.048,54,0.99556,10.7,6
0.22,0.33,0.033,25,0.99356,11.3,7
0.36,0.28,0.034,29,0.99151,12.5,6
0.43,0.28,0.032,31,0.9922,12.4,6
0.18,0.49,0.033,12,0.99072,11.3,7
0.17,0.27,0.047,26,0.99596,9.9,6
0.22,0.28,0.06,41,0.9935,11.3,6
0.22,0.28,0.034,47,0.98862,12.6,6
0.2,0.26,0.033,38,0.98954,11.5,6
0.2,0.26,0.033,26,0.99076,12.3,7
0.3,0.21,0.032,31,0.9889,12.2,6
0.29,0.25,0.033,30,0.98794,13.2,6
0.18,0.28,0.041,53,0.99207,10.2,6
0.22,0.28,0.039,32,0.99355,11.5,7
0.29,0.25,0.033,30,0.98794,13.2,6
0.3,0.21,0.032,31,0.9889,12.2,6
0.15,0.26,0.051,51,0.99336,11,6
0.28,0.24,0.034,49,0.98882,13.2,7
0.19,0.21,0.045,57,0.99341,9.5,5
0.22,0.26,0.047,38,0.997,10.2,6
0.18,0.28,0.041,53,0.99207,10.2,6
0.4,0.25,0.05,51,0.99174,11.4,6
0.28,0.27,0.03,56,0.99042,12.5,8
0.36,0.49,0.046,87,0.9984,9.2,5
0.28,0.34,0.04,29,0.99111,12.1,7
0.19,0.35,0.045,51,0.9933,10.7,7
0.28,0.34,0.04,29,0.99111,12.1,7
0.22,0.32,0.046,50,0.99316,11.2,6
0.23,0.3,0.044,42,0.9946,10.6,6
0.32,0.31,0.037,34,0.99,11.8,6
0.28,0.27,0.03,56,0.99042,12.5,8
0.36,0.49,0.046,87,0.9984,9.2,5
0.39,0.35,0.096,22,0.99016,12.6,6
0.24,0.3,0.026,11,0.99381,12.8,7
0.29,0.3,0.026,35,0.99144,12.3,6
0.28,0.3,0.026,37,0.99139,12.3,8
0.38,0.26,0.036,35,0.9919,12.4,6
0.28,0.3,0.03,35,0.99192,12.3,6
0.25,0.45,0.048,52,0.99576,9.1,5
0.26,0.46,0.047,48,0.9958,9.1,5
0.29,0.28,0.032,43,0.9951,10.6,6
0.19,0.29,0.042,44,0.99304,10.3,6
0.33,0.32,0.052,52,0.99657,9.5,5
0.32,0.33,0.037,25,0.99268,11.1,6
0.46,0.18,0.054,18,0.99392,10.8,6
0.19,0.3,0.028,34,0.99242,11.2,5
0.46,0.18,0.054,18,0.99392,10.8,6
0.27,0.25,0.024,52,0.9925,11.4,5
0.18,0.28,0.034,9,0.99092,11.2,6
0.15,0.32,0.037,14,0.99137,10.2,6
0.32,0.33,0.037,25,0.99268,11.1,6
0.33,0.32,0.052,52,0.99657,9.5,5
0.32,0.3,0.041,63,0.99642,10.2,6
0.23,0.35,0.051,24,0.9916,11,3
0.3,0.35,0.032,32,0.99458,11.5,7
0.14,0.17,0.036,37,0.99373,9.8,6
0.24,0.29,0.042,56,0.99586,10.1,6
0.21,0.48,0.05,31,0.99942,8.8,6
0.3,0.35,0.032,32,0.99458,11.5,7
0.3,0.3,0.031,50,0.9895,12.7,7
0.37,0.4,0.032,34,0.9963,9.8,6
0.64,0.3,0.03,18,0.9892,12.9,4
0.37,0.4,0.032,34,0.9963,9.8,6
0.3,0.3,0.031,50,0.9895,12.7,7
0.28,0.49,0.06,30,1.00196,8.5,5
0.29,0.28,0.059,28,0.99036,12.7,8
0.28,0.28,0.026,22,0.989,13.1,8
0.18,0.39,0.051,48,0.99947,9.1,5
0.32,0.27,0.034,18,0.9916,12.5,6
0.17,0.4,0.047,47,0.99945,9.1,6
0.17,0.4,0.047,47,0.99945,9.1,6
0.24,0.26,0.039,63,0.99375,11.2,6
0.32,0.27,0.034,18,0.9916,12.5,6
0.18,0.39,0.051,48,0.99947,9.1,5
0.17,0.4,0.047,47,0.99945,9.1,6
0.18,0.39,0.047,45,0.99946,9.1,6
0.29,0.29,0.044,41,0.99153,11.5,5
0.255,0.27,0.037,30,0.98834,12.9,7
0.34,0.29,0.076,19,0.99138,12.5,6
0.24,0.28,0.034,26,0.98928,12.3,6
0.24,0.23,0.041,20,0.99246,11.4,6
0.4,0.22,0.052,24,0.99576,9.4,5
0.3,0.44,0.057,65,0.99956,9.1,5
0.4,0.22,0.052,24,0.99576,9.4,5
0.17,0.32,0.04,35,0.99026,12,5
0.25,0.28,0.04,31,0.99174,11.1,5
0.27,0.27,0.035,14,0.99058,11.8,7
0.16,0.22,0.042,36,0.9905,11.4,6
0.3,0.44,0.057,65,0.99956,9.1,5
0.15,0.32,0.033,59,0.99192,12.1,8
0.34,0.3,0.057,34,0.99554,10.4,6
0.17,0.29,0.044,33,0.99536,9.2,6
0.47,0.29,0.034,29,0.99056,13,7
0.15,0.32,0.033,59,0.99192,12.1,8
0.21,0.29,0.029,43,0.99112,11.5,7
0.21,0.29,0.029,43,0.99112,11.5,7
0.24,0.48,0.047,13,0.99616,10,5
0.34,0.3,0.038,23,0.99266,11.1,6
0.54,0,0.033,40,0.98918,12.4,5
0.23,0.24,0.031,29,0.98926,12.2,6
0.39,0.13,0.042,60,0.99114,10.6,5
0.105,0.31,0.037,55,0.9912,11.1,7
0.32,0.2,0.027,17,0.98936,13.9,7
0.22,0.28,0.056,68,0.9983,9.2,6
0.19,0.4,0.055,41,0.99532,10.5,6
0.24,0.3,0.042,105,0.99189,11.3,8
0.17,0.34,0.04,38,0.99,12.9,6
0.3,0.31,0.035,40,0.98914,12.9,7
0.29,0.41,0.046,52,0.99537,9.6,5
0.19,0.34,0.04,41,0.99,12.9,6
0.17,0.34,0.04,38,0.99,12.9,6
0.24,0.27,0.047,54,0.99742,8.8,5
0.16,0.36,0.031,27,0.98884,13.2,8
0.22,0.28,0.056,68,0.9983,9.2,6
0.24,0.3,0.042,105,0.99189,11.3,8
0.19,0.4,0.055,41,0.99532,10.5,6
0.16,0.36,0.045,24,0.99284,10.5,6
0.3,0.27,0.038,37,0.99026,12.6,8
0.22,0.19,0.064,36,0.99297,9.5,6
0.36,0.45,0.06,22,0.99711,9.8,6
0.37,0.24,0.032,19,0.98934,13.4,8
0.31,0.24,0.037,39,0.9913,11.8,7
0.36,0.45,0.06,22,0.99711,9.8,6
0.32,0.28,0.039,34,0.98964,13.1,7
0.3,0.27,0.038,37,0.99026,12.6,8
0.22,0.3,0.047,36,0.992,10.4,5
0.45,0.27,0.033,20,0.98944,13.4,8
0.36,0.26,0.035,14,0.99031,13,7
0.37,0.24,0.032,19,0.98934,13.4,8
0.21,0.32,0.056,39,0.99393,10.2,7
0.28,0.33,0.039,16,0.9904,11.7,6
0.22,0.19,0.064,36,0.99297,9.5,6
0.2,0.2,0.036,25,0.99088,11.7,6
0.28,0.31,0.041,7,0.99254,11.4,8
0.31,0.24,0.037,39,0.9913,11.8,7
0.2,0.44,0.057,24,0.99158,11.2,6
0.28,0.27,0.036,31,0.99408,13,7
0.28,0.27,0.036,31,0.99408,13,7
0.24,0.36,0.042,42,0.99473,10.9,6
0.22,0.28,0.042,38,0.98998,11.6,7
0.24,0.28,0.038,61,0.99146,11.3,7
0.43,1,0.032,42,0.99742,12,6
0.3,0.36,0.052,18,0.99273,10.5,6
0.33,0.3,0.036,30,0.98922,13.1,7
0.28,0.27,0.036,31,0.99408,13,7
0.24,0.36,0.042,42,0.99473,10.9,6
0.29,0.45,0.054,30,0.99869,9.1,5
0.33,0.31,0.04,21,0.9896,13.4,7
0.16,0.34,0.029,29,0.99108,11.5,7
0.2,0.32,0.031,26,0.99134,11.2,7
0.33,0.28,0.042,21,0.99385,10.9,6
0.36,0.28,0.036,35,0.98936,13.5,7
0.29,0.45,0.054,30,0.99869,9.1,5
0.26,0.25,0.046,66,0.99606,9.9,6
0.22,0.24,0.041,75,0.99508,10.5,6
0.19,0.28,0.046,22,0.99038,11.7,7
0.21,0.31,0.043,30,0.99158,11,6
0.35,0.28,0.032,13,0.9932,13,6
0.38,0.23,0.03,28,0.99164,13.6,6
0.19,0.33,0.031,22,0.98987,12.3,7
0.33,0.34,0.044,61,0.98947,13.3,7
0.29,0.29,0.036,38,0.98819,13.7,7
0.2,0.41,0.05,26,0.99133,11.1,5
0.33,0.62,0.038,46,0.99143,13.4,7
0.23,0.15,0.048,101,0.99571,9.1,5
0.23,0.24,0.038,61,0.99139,11.3,7
0.32,0.41,0.048,55,0.99537,9.4,5
0.23,0.15,0.048,101,0.99571,9.1,5
0.36,0.27,0.028,40,0.99186,11.6,6
0.36,0.27,0.028,40,0.99186,11.6,6
0.27,0.28,0.024,29,0.98984,12.4,6
0.23,0.29,0.053,65,0.9963,9.8,6
0.75,0.13,0.036,19,0.99312,11.1,4
0.35,0.27,0.034,28,0.9897,13.1,7
0.31,0.35,0.046,45,0.9955,9.7,5
0.28,0.44,0.048,49,0.99528,9.2,5
0.23,0.46,0.036,17,0.99279,11.7,6
0.22,0.3,0.045,50,0.99704,10.6,6
0.31,0.35,0.046,45,0.9955,9.7,5
0.28,0.44,0.048,49,0.99528,9.2,5
0.24,0.28,0.032,30,0.9914,10.9,6
0.27,0.47,0.146,28,0.99224,10.1,5
0.28,0.25,0.029,54,0.99074,12.2,7
0.27,0.31,0.031,27,0.98892,12.7,6
0.28,0.25,0.024,27,0.98959,13,6
0.26,0.27,0.03,43,0.99212,11.2,6
0.23,0.37,0.036,46,0.99576,9.4,6
0.33,0.2,0.031,49,0.9919,11,6
0.33,0.2,0.031,49,0.9919,11,6
0.2,0.29,0.039,69,1.00037,9.2,6
0.23,0.37,0.036,46,0.99576,9.4,6
0.2,0.29,0.039,69,1.00037,9.2,6
0.47,0.19,0.029,24,0.992,12.3,6
0.33,0.2,0.031,49,0.9919,11,6
0.14,0.32,0.022,48,0.99218,10,6
0.22,0.22,0.044,39,0.99855,9,6
0.22,0.22,0.044,39,0.99855,9,6
0.22,0.22,0.044,39,0.99855,9,6
0.2,0.28,0.023,49,0.99062,11.1,6
0.14,0.15,0.042,27,0.99362,9.9,6
0.21,0.21,0.037,17,0.99324,12.2,7
0.2,0.28,0.023,49,0.99062,11.1,6
0.22,0.22,0.044,39,0.99855,9,6
0.34,0.24,0.031,5,0.99098,11.8,4
0.64,0.28,0.032,19,0.99036,12.9,6
0.48,0.12,0.05,23,0.99398,9,5
0.37,0.34,0.028,42,0.9903,12.4,6
0.48,0.12,0.05,23,0.99398,9,5
0.64,0.28,0.032,19,0.99036,12.9,6
0.25,0.27,0.036,15,0.99406,11.2,6
0.38,0.28,0.029,7,0.9906,12.6,6
0.26,0.27,0.031,20,0.99089,11.5,6
0.15,0.34,0.035,31,0.99096,11.3,7
0.25,0.27,0.036,15,0.99406,11.2,6
0.26,0.27,0.031,20,0.99089,11.5,6
0.655,0,0.033,8,0.9936,10.5,4
0.38,0.28,0.029,7,0.9906,12.6,6
0.31,0.4,0.027,20,0.9911,11.9,6
0.17,0.21,0.036,24,0.99396,10.1,6
0.18,0.28,0.027,32,0.99089,11,7
0.28,0.36,0.048,35,0.9968,10.6,5
0.23,0.27,0.035,39,0.99138,11.3,7
0.22,0.22,0.038,5,0.99098,11.2,4
0.25,0.28,0.028,14,0.99238,11.5,7
0.3,0.21,0.026,33,0.99244,11.1,5
0.26,0.24,0.023,19,0.99176,12.8,7
0.32,0.32,0.037,12,0.98993,12.3,6
0.24,0.3,0.041,15,0.9929,10.4,6
0.25,0.28,0.028,14,0.99238,11.5,7
0.24,0.35,0.032,42,0.98988,11.7,7
0.28,0.28,0.044,52,0.992,10.7,7
0.19,0.71,0.042,21,0.99784,9.5,6
0.19,0.71,0.042,21,0.99784,9.5,6
0.19,0.71,0.042,21,0.99784,9.5,6
0.19,0.35,0.037,37,0.99006,12,7
0.28,0.36,0.053,28,0.99211,10.8,5
0.28,0.27,0.043,52,0.99202,10.7,7
0.28,0.28,0.044,52,0.992,10.7,7
0.19,0.32,0.049,37,0.99332,10.7,7
0.16,0.29,0.031,40,0.98958,12.1,7
0.17,0.28,0.034,55,0.98939,11.9,7
0.19,0.28,0.042,54,0.99492,10.8,6
0.2,0.24,0.033,65,0.99043,12.3,7
0.39,0.38,0.053,49,0.99787,9.4,6
0.12,0.3,0.049,32,0.99654,9.9,6
0.295,0.24,0.039,29,0.99304,10.4,7
0.26,0.24,0.038,28,0.9952,10.4,6
0.32,0.27,0.027,37,0.99165,12.6,7
0.36,0.23,0.017,31,0.9892,12.5,6
0.35,0.48,0.056,35,0.99628,9.4,5
0.38,0.24,0.047,41,0.99604,9.2,5
0.14,0.18,0.047,30,0.99164,11.2,6
0.16,0.25,0.044,27,0.998,9.2,6
0.16,0.25,0.044,27,0.998,9.2,6
0.35,0.48,0.056,35,0.99628,9.4,5
0.14,0.18,0.047,30,0.99164,11.2,6
0.16,0.18,0.046,31,0.99226,10.8,6
0.16,0.25,0.044,27,0.998,9.2,6
0.38,0.24,0.047,41,0.99604,9.2,5
0.24,0.3,0.037,11,0.98914,12.5,6
0.32,0.61,0.041,66,0.99794,9.3,5
0.29,0.33,0.041,20,0.99048,11.4,5
0.27,0.24,0.044,48,0.99726,10,7
0.45,0.28,0.031,27,1.00295,10.6,6
0.2,0.26,0.04,108,0.99278,10.7,7
0.27,0.24,0.044,48,0.99726,10,7
0.24,0.3,0.037,11,0.98914,12.5,6
0.45,0.28,0.031,27,1.00295,10.6,6
0.36,0.28,0.029,12,0.99054,12.8,7
0.32,0.61,0.041,66,0.99794,9.3,5
0.29,0.33,0.041,20,0.99048,11.4,5
0.37,0.2,0.117,61,0.99459,9.5,5
0.38,0.2,0.117,57,0.99459,9.5,6
0.36,0.2,0.118,61,0.9946,9.5,6
0.3,0.25,0.036,21,0.99362,10.8,6
0.3,0.25,0.036,21,0.99362,10.8,6
0.21,0.51,0.045,34,0.99966,8.8,6
0.3,0.25,0.036,21,0.99362,10.8,6
0.31,0.27,0.021,57,0.99442,11,7
0.58,0,0.02,33,0.98918,12.4,6
0.26,0.39,0.02,12,0.99089,11.3,7
0.3,0.34,0.018,23,0.99474,11.2,7
0.29,0.32,0.014,34,0.99008,12.5,7
0.13,0.32,0.017,32,0.99348,10,6
0.19,0.33,0.047,42,0.99283,11,6
0.25,0.4,0.052,56,0.99398,10.5,6
0.25,0.4,0.052,56,0.99398,10.5,6
0.19,0.33,0.047,42,0.99283,11,6
0.24,0.23,0.046,30,0.9908,11.4,7
0.18,0.28,0.039,50,0.99165,11.3,6
0.33,0.22,0.031,10,0.99076,12.2,7
0.29,0.24,0.037,31,0.98942,12.6,7
0.31,0.25,0.032,30,0.99244,11.1,5
0.29,0.37,0.035,34,0.99058,12.3,6
0.19,0.6,0.037,6,0.99255,10.4,4
0.32,0.17,0.06,51,0.99916,8.8,6
0.085,0.33,0.036,17,0.99306,9.5,6
0.32,0.17,0.06,51,0.99916,8.8,6
0.18,0.32,0.047,17,0.99498,10.4,6
0.52,0.26,0.038,27,0.99,13,7
0.28,0.28,0.03,25,0.99338,12.2,7
0.15,0.47,0.035,49,0.99456,10.5,8
0.275,0.3,0.043,41,0.9926,10.8,7
0.53,0.16,0.036,34,0.98856,13.2,8
0.32,0.28,0.032,46,0.98946,13,8
0.22,0.39,0.049,26,0.99346,10,6
0.6,0.12,0.05,11,0.99268,10.4,4
0.26,0.31,0.034,59,0.98944,12.4,6
0.29,0.54,0.035,54,0.98976,12.9,8
0.53,0.16,0.036,34,0.98856,13.2,8
0.21,0.26,0.038,61,0.99523,10.5,7
0.32,0.28,0.032,46,0.98946,13,8
0.27,0.26,0.03,2,0.99402,11.2,5
0.37,0.32,0.029,41,0.98916,12.7,7
0.21,0.18,0.044,61,0.99655,9.4,6
0.3,0.29,0.025,29,0.99071,12.9,7
0.41,0.29,0.032,26,0.98889,13,8
0.3,0.3,0.029,25,0.98742,13.6,7
0.34,0.2,0.053,26,0.99336,9.1,5
0.25,0.19,0.049,42,0.992,10.4,6
0.3,0.3,0.029,25,0.98742,13.6,7
0.58,0.58,0.032,29,0.99275,12.2,6
0.23,0.25,0.085,19,1.00044,8.7,5
0.2,0.27,0.037,19,0.99444,10.5,7
0.15,0.41,0.044,79.5,0.99742,10.2,6
0.22,0.26,0.027,37,0.99228,12.5,8
0.16,0.44,0.051,39,0.99058,11.3,7
0.15,0.41,0.044,79.5,0.99742,10.2,6
0.31,0.3,0.028,33,0.99164,12.6,7
0.15,0.41,0.044,79.5,0.99742,10.2,6
0.3,0.37,0.087,27,0.99438,9.8,5
0.16,0.27,0.03,39,0.99402,10.8,5
0.21,0.35,0.04,41,0.99128,12.5,6
0.22,0.26,0.027,37,0.99228,12.5,8
0.21,0.24,0.027,37,0.991,11.5,7
0.22,0.26,0.027,23,0.9931,11.4,6
0.2,0.27,0.037,19,0.99444,10.5,7
0.31,0.3,0.028,33,0.99164,12.6,7
0.23,0.25,0.085,19,1.00044,8.7,5
0.15,0.4,0.053,61,0.99112,11,6
0.16,0.44,0.051,39,0.99058,11.3,7
0.15,0.41,0.044,79.5,0.99742,10.2,6
0.22,0.34,0.036,32,0.98961,11.6,6
0.3,0.37,0.087,27,0.99438,9.8,5
0.3,0.27,0.076,24,0.99344,10.1,5
0.26,0.22,0.05,23,0.99904,9.2,5
0.24,0.31,0.05,26,0.99884,9.1,6
0.24,0.31,0.05,26,0.99884,9.1,6
0.24,0.31,0.05,26,0.99884,9.1,6
0.24,0.31,0.05,26,0.99884,9.1,6
0.15,0.34,0.037,45,0.98949,11.7,6
0.34,0.43,0.041,29,0.99014,12.6,6
0.35,0.46,0.088,61,0.99786,9,5
0.31,0.09,0.039,53,0.99206,10.1,5
0.67,0.09,0.02,5,0.98722,13.6,5
0.24,0.31,0.05,26,0.99884,9.1,6
0.2,0.18,0.045,57,0.99666,9.2,5
0.28,0.23,0.049,45,0.99754,8.8,5
0.18,0.3,0.028,34,0.99272,10,4
0.35,0.38,0.036,20,0.99712,9.1,6
0.22,0.26,0.041,29,0.99104,11.2,5
0.18,0.24,0.053,20,0.99373,9.2,6
0.26,0.22,0.05,23,0.99904,9.2,5
0.3,0.45,0.038,54,0.9956,9.5,5
0.34,0.27,0.024,40,0.99095,11.9,7
0.3,0.23,0.068,28,0.99382,9.8,5
0.31,0.23,0.069,29,0.99382,9.8,5
0.265,0.28,0.036,46,0.99299,10.8,7
0.255,0.33,0.051,29,0.99048,11.3,6
0.26,0.28,0.028,13,0.99254,12.1,6
0.17,0.28,0.03,22,0.9902,11.3,7
0.265,0.28,0.036,46,0.99299,10.8,7
0.2,0.33,0.028,21,0.99012,13.5,7
0.28,0.41,0.044,11,0.99293,10.3,5
0.22,0.2,0.035,58,1.00022,9,6
0.34,0.26,0.041,51,0.99382,11.6,6
0.28,0.41,0.044,11,0.99293,10.3,5
0.19,0.34,0.029,39,0.98954,12.5,6
0.21,0.29,0.042,28,0.99936,8.6,5
0.22,0.46,0.16,34,0.9884,13.4,6
0.32,0.48,0.026,18,0.99144,12.7,4
0.21,0.72,0.167,65,0.99324,9.2,5
0.26,0.18,0.034,18,0.99174,10.2,6
0.15,0.28,0.051,29,0.99792,9,7
0.15,0.28,0.051,29,0.99792,9,7
0.15,0.28,0.051,29,0.99792,9,7
0.15,0.28,0.051,29,0.99792,9,7
0.15,0.28,0.051,29,0.99792,9,7
0.15,0.28,0.051,29,0.99792,9,7
0.15,0.28,0.051,29,0.99792,9,7
0.27,0.28,0.04,45,0.99043,11.9,5
0.22,0.3,0.07,67,0.99654,9,6
0.24,0.25,0.055,47,0.99758,9,5
0.28,0.29,0.051,40,0.99374,11,6
0.15,0.28,0.051,29,0.99792,9,7
0.17,0.23,0.039,10,0.99243,10,5
0.26,0.34,0.04,25,0.99216,10.7,5
0.27,0.33,0.042,24,0.99215,10.7,5
0.46,0.15,0.026,29,0.98953,13.4,8
0.19,0.32,0.015,47,0.99278,11,6
0.17,0.23,0.039,10,0.99243,10,5
0.26,0.34,0.04,25,0.99216,10.7,5
0.27,0.33,0.042,24,0.99215,10.7,5
0.19,0.32,0.015,47,0.99278,11,6
0.2,0.32,0.016,31,0.99186,11,6
0.17,0.28,0.028,22,0.99072,11.1,7
0.2,0.35,0.025,10,0.99244,10.9,5
0.39,0.24,0.017,22,0.99084,11.5,5
0.46,0.15,0.026,29,0.98953,13.4,8
0.4,0.17,0.033,59,0.99754,9.4,5
0.4,0.17,0.033,59,0.99754,9.4,5
0.4,0.17,0.033,59,0.99754,9.4,5
0.24,0.29,0.035,53,0.99567,10.6,6
0.4,0.17,0.033,59,0.99754,9.4,5
0.27,0.31,0.014,15,0.99094,12,4
0.27,0.28,0.042,61,0.99532,10.2,6
0.24,0.29,0.035,53,0.99567,10.6,6
0.61,0.12,0.009,65,0.9874,13.5,5
0.42,0.39,0.04,61,0.99794,9.7,5
0.33,0.28,0.018,41,0.99122,12.2,6
0.33,0.31,0.04,29,0.99226,12.3,5
0.33,0.28,0.018,41,0.99122,12.2,6
0.15,0.3,0.022,38,0.99099,11.4,7
0.32,0.45,0.022,31,0.99134,12.7,7
0.42,0.39,0.04,61,0.99794,9.7,5
0.25,0.29,0.02,31,0.99338,10.8,6
0.27,0.3,0.018,23,0.9938,11,6
0.27,0.45,0.05,52,0.9955,9.5,5
0.25,0.27,0.064,29,0.99776,10.1,6
0.19,0.31,0.027,11,0.98964,13.2,7
0.29,0.48,0.037,61.5,0.99808,8.8,5
0.34,0.44,0.043,54,0.99551,9.5,5
0.27,0.52,0.044,53,0.99548,9.5,5
0.26,0.52,0.047,52,0.99541,9.5,6
0.27,0.45,0.05,52,0.9955,9.5,5
0.26,0.5,0.051,46,0.99536,9.5,5
0.25,0.3,0.043,53,0.99524,10.4,6
0.32,0.26,0.049,63,0.9961,9.9,6
0.24,0.45,0.046,22,0.99224,10,5
0.25,0.27,0.064,29,0.99776,10.1,6
0.13,0.29,0.056,33,0.99702,9.4,6
0.39,0.21,0.098,13,0.99657,9.3,5
0.21,0.39,0.057,21,0.99176,10.9,5
0.3,0.28,0.042,21,0.99166,11.4,5
0.2,0.3,0.036,7,0.99242,10.3,5
0.18,0.3,0.033,20,0.99109,11,6
0.21,0.39,0.057,21,0.99176,10.9,5
0.17,0.34,0.042,16,0.99278,10.8,6
0.2,0.3,0.036,7,0.99242,10.3,5
0.18,0.3,0.033,20,0.99109,11,6
0.39,0.21,0.098,13,0.99657,9.3,5
0.21,0.62,0.041,7,0.99358,10.2,5
0.21,0.62,0.042,7,0.99358,10.2,6
0.17,0.34,0.042,16,0.99278,10.8,6
0.26,0.34,0.06,42,0.99705,10.5,3
0.28,0.38,0.052,23,0.9912,11.1,5
0.21,0.39,0.057,21,0.99176,10.9,5
0.3,0.28,0.042,21,0.99166,11.4,5
0.34,0.28,0.049,31,0.99677,10.3,5
0.43,0.32,0.042,18,0.99172,12.9,7
0.41,0.3,0.045,28,0.9953,9.9,5
0.4,0.24,0.036,43,0.99186,11.3,6
0.35,0.26,0.034,36,0.99188,11.5,6
0.35,0.26,0.034,36,0.99188,11.5,6
0.3,0.2,0.039,34,0.99158,10.7,5
0.28,0.28,0.042,52,0.99522,10.4,6
0.33,0.28,0.033,39,0.99176,12.5,6
0.26,0.49,0.052,48,0.99558,9.5,5
0.24,0.3,0.042,31,0.9911,11.3,7
0.46,0.21,0.034,12,0.99016,13,6
0.35,0.26,0.034,36,0.99188,11.5,6
0.23,0.18,0.053,13,0.98956,11.5,5
0.4,0.24,0.036,43,0.99186,11.3,6
0.44,0.23,0.035,24,0.99062,13.2,7
0.26,0.23,0.034,23,0.99274,11.5,7
0.31,0.19,0.086,30,0.993,9.6,5
0.31,0.19,0.086,30,0.993,9.6,5
0.15,0.29,0.058,45,0.9978,9.7,6
0.41,0.22,0.052,49,0.9946,9.2,5
0.31,0.23,0.052,34,0.99429,8.4,5
0.27,0.33,0.05,41,0.99002,12.4,6
0.27,0.33,0.05,41,0.99002,12.4,6
0.41,0.22,0.052,49,0.9946,9.2,5
0.31,0.23,0.052,34,0.99429,8.4,5
0.37,0.25,0.028,24,0.9909,11.7,6
0.21,0.5,0.036,41,0.99294,11,6
0.26,0.31,0.032,36,0.99044,11.9,6
0.34,0.28,0.028,46,0.98958,13.2,7
0.37,0.25,0.028,24,0.9909,11.7,6
0.32,0.23,0.055,36,0.9986,9.1,5
0.24,0.32,0.023,20,0.99262,12.6,6
0.32,0.23,0.055,36,0.9986,9.1,5
0.39,0.79,0.194,23,0.99212,10.5,6
0.31,0.43,0.047,18,0.99628,10.6,5
0.24,0.32,0.023,20,0.99262,12.6,6
0.17,0.29,0.03,32,0.98913,13.7,7
0.2,0.23,0.037,38,0.99021,12,6
0.32,0.26,0.031,26,0.99198,12.5,7
0.12,0.27,0.03,40,0.99226,12.1,6
0.18,0.29,0.032,68,0.99159,11.3,6
0.2,0.23,0.037,38,0.99021,12,6
0.17,0.27,0.049,28,0.99224,10.3,6
0.21,0.3,0.039,47,0.99068,12.7,6
0.25,0.26,0.048,52,0.99587,9.2,5
0.25,0.26,0.048,52,0.99587,9.2,5
0.22,0.3,0.054,108,0.99728,9.5,6
0.27,0.19,0.045,98,0.99364,10.1,6
0.27,0.19,0.045,98,0.99364,10.1,6
0.39,0.22,0.038,17,0.99018,13,7
0.31,0.38,0.04,41,0.98968,13.1,6
0.23,0.32,0.048,59,0.99178,11,6
0.25,0.26,0.048,52,0.99587,9.2,5
0.22,0.25,0.056,112,0.9961,9.4,6
0.22,0.3,0.054,108,0.99728,9.5,6
0.23,0.27,0.055,74,0.99534,10.2,6
0.27,0.19,0.045,98,0.99364,10.1,6
0.36,0.54,0.054,63,0.99864,8.6,4
0.37,0.51,0.094,58,0.99776,9,5
0.26,0.51,0.062,50,0.99545,9.6,5
0.22,0.27,0.057,45,0.99299,9.9,7
0.22,0.28,0.059,54,0.99665,10.5,5
0.28,0.31,0.053,20,0.99069,11.4,5
0.35,0.31,0.069,58,0.99692,9.4,5
0.73,0.2,0.054,25,0.99324,11.1,4
0.28,0.24,0.047,42,0.99896,8.9,6
0.28,0.24,0.047,42,0.99896,8.9,6
0.2,0.37,0.049,28,0.99226,10.8,5
0.33,0.31,0.045,34,0.99226,12.2,6
0.28,0.24,0.047,42,0.99896,8.9,6
0.24,0.36,0.029,21,0.99076,12.5,6
0.33,0.31,0.045,34,0.99226,12.2,6
0.24,0.36,0.029,21,0.99076,12.5,6
0.28,0.24,0.047,42,0.99896,8.9,6
0.27,0.26,0.046,43,0.9951,10.8,6
0.38,0.26,0.043,28,0.99234,11.4,6
0.2,0.37,0.049,28,0.99226,10.8,5
0.21,0.3,0.036,47,0.99368,10.6,5
0.34,0.1,0.044,17,0.9937,9.2,5
0.435,0.16,0.031,21,0.99151,12.2,6
0.25,0.33,0.021,17,0.99021,12.3,6
0.26,0.29,0.038,40,0.99479,10.4,6
0.24,0.3,0.035,72,0.9954,10.4,6
0.23,0.34,0.035,54,0.99176,11,7
0.21,0.3,0.036,47,0.99368,10.6,5
0.34,0.1,0.044,17,0.9937,9.2,5
0.65,0.12,0.013,4,0.99246,13.5,4
0.22,0.38,0.144,12,0.9908,11.4,6
0.27,0.26,0.071,26,0.98994,11.5,6
0.455,0.18,0.036,33,0.98746,14,7
0.33,0.3,0.036,34,0.99028,12.5,7
0.33,0.3,0.036,34,0.99028,12.5,7
0.31,0.3,0.038,30,0.98867,12.8,7
0.39,0.24,0.037,45,0.99174,11.2,7
0.39,0.24,0.037,45,0.99174,11.2,7
0.37,0.3,0.04,49,0.99021,13.6,6
0.23,0.82,0.149,70,0.99304,9.2,6
0.33,0.3,0.036,34,0.99028,12.5,7
0.25,0.32,0.054,24,0.99154,11.1,6
